No Transaksi,Tanggal,Kode Pel.,Nama Pelanggan,Kode Item,Nama Item,Jumlah,Satuan,Harga,Potongan %,Total Item,Subtotal,Pajak,Total Akhir,Tahun,Bulan,Periode
0055/JL/0624,2024-06-25,PL-0001,RUMAH SAKIT YARSI,KLX-R5,Kassa Lipat X-Ray 5cm x 5cm,20,PAK,320000.0,25.0,4800000.0,4800000.0,528000.0,5328000.0,2024,6,2024-06
0056/JL/0624,2024-06-25,PL-0001,RUMAH SAKIT YARSI,ATM-RTA,ALTAMED COVID-19 RAPID TEST KIT ANTIGEN @25 PCS,15,BOX,390000.0,0.0,5850000.0,5850000.0,643500.0,6493500.0,2024,6,2024-06
0057/JL/0624,2024-06-27,PL-0066,PUSKESMAS CIJAYANTI,DELTA,ANTI A MONOCHLONAL DELTA GOLDAR A,1,BOX,180180.0,0.0,180180.0,763514.0,83986.5,847500.5,2024,6,2024-06
0057/JL/0624,2024-06-27,PL-0066,PUSKESMAS CIJAYANTI,DELTA,ANTI B MONOCHLONAL DELTA GOLDAR B,1,BOX,180180.0,0.0,180180.0,763514.0,83986.5,847500.5,2024,6,2024-06
0057/JL/0624,2024-06-27,PL-0066,PUSKESMAS CIJAYANTI,DELTA,ANTI AB MONOCHLONAL DELTA GOLDAR AB,1,BOX,180180.0,0.0,180180.0,763514.0,83986.5,847500.5,2024,6,2024-06
0057/JL/0624,2024-06-27,PL-0066,PUSKESMAS CIJAYANTI,DELTA,ANTI D MONOCHLONAL DELTA GOLDAR D,1,BOX,222974.0,0.0,222974.0,763514.0,83986.5,847500.5,2024,6,2024-06
0041/JL/0724,2024-07-01,PL-0066,PUSKESMAS CIJAYANTI,PC,"RKT15321 PC RAKITAN CORE I5 RAM 32GB, SSD 1TB",4,UNIT,13513514.0,0.0,54054056.0,54054056.0,5945946.2,60000002.2,2024,7,2024-07
0038/JL/0524,2024-07-09,PL-0026,PUSKESMAS PAMIJAHAN,EPSN-L121,PRINTER EPSON L121,3,UNIT,2225225.5,0.0,6675676.5,6675676.5,734324.4,7410000.9,2024,7,2024-07
0058/JL/0724,2024-07-09,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,7322000.0,805420.0,8127420.0,2024,7,2024-07
0058/JL/0724,2024-07-09,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",20,PAK,280000.0,48.0,2912000.0,7322000.0,805420.0,8127420.0,2024,7,2024-07
0059/JL/0724,2024-07-11,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',250,BOX,75000.0,15.0,15937500.0,35062500.0,3856875.0,38919375.0,2024,7,2024-07
0059/JL/0724,2024-07-11,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,35062500.0,3856875.0,38919375.0,2024,7,2024-07
0060/JL/0724,2024-07-16,PL-0001,RUMAH SAKIT YARSI,KLX-R,Kassa Lipat X-Ray 10cm x 10cm,30,PAK,530000.0,25.0,11925000.0,11925000.0,1311750.0,13236750.0,2024,7,2024-07
0061/JL/0724,2024-07-16,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,30,PAK,350000.0,37.0,6615000.0,10983000.0,1208130.0,12191130.0,2024,7,2024-07
0061/JL/0724,2024-07-16,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,10983000.0,1208130.0,12191130.0,2024,7,2024-07
0062/JL/0724,2024-07-20,PL-0069,"RUMAH SAKIT UMUM Jl. Jaksa Agung Suprapto No.2 Malang, Malang, Jawa",PSE,OXA PULSE OXYMETER ANAK,3,PCS,599099.0,0.0,1797297.0,1797297.0,197703.0,1995000.0,2024,7,2024-07
0063/JL/0724,2024-07-25,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',200,BOX,75000.0,15.0,12750000.0,47812500.0,5259375.0,53071875.0,2024,7,2024-07
0063/JL/0724,2024-07-25,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',250,BOX,75000.0,15.0,15937500.0,47812500.0,5259375.0,53071875.0,2024,7,2024-07
0063/JL/0724,2024-07-25,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,47812500.0,5259375.0,53071875.0,2024,7,2024-07
0065/JL/0724,2024-07-25,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",30,BOX,276100.0,20.0,6626400.0,9424800.0,1036728.0,10461528.0,2024,7,2024-07
0065/JL/0724,2024-07-25,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",10,BOX,349800.0,20.0,2798400.0,9424800.0,1036728.0,10461528.0,2024,7,2024-07
0066/JL/0724,2024-07-31,PL-0001,RUMAH SAKIT YARSI,ATM-RTA,ALTAMED COVID-19 RAPID TEST KIT ANTIGEN @25 PCS,15,BOX,390000.0,0.0,5850000.0,5850000.0,643500.0,6493500.0,2024,7,2024-07
0067/JL/0724,2024-07-31,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,8778000.0,965580.0,9743580.0,2024,7,2024-07
0067/JL/0724,2024-07-31,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,8778000.0,965580.0,9743580.0,2024,7,2024-07
0021/JL/0824,2024-08-01,PL-0078,PUSKESMAS SIRNAGALIH,PO-7X10,Plastik Obat Ukuran 7x10,450,PAK,6306.31,0.0,2837839.5,22747746.5,2502252.12,25249998.62,2024,8,2024-08
0021/JL/0824,2024-08-01,PL-0078,PUSKESMAS SIRNAGALIH,PO-8.7X13,Plastik Obat Ukuran 8.7x13,1700,PAK,11711.71,0.0,19909907.0,22747746.5,2502252.12,25249998.62,2024,8,2024-08
0069/JL/0824,2024-08-06,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",20,BOX,276100.0,20.0,4417600.0,12812800.0,1409408.0,14222208.0,2024,8,2024-08
0069/JL/0824,2024-08-06,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",30,BOX,349800.0,20.0,8395200.0,12812800.0,1409408.0,14222208.0,2024,8,2024-08
0070/JL/0824,2024-08-09,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,4368000.0,480480.0,4848480.0,2024,8,2024-08
0071/JL/0824,2024-08-13,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,19125000.0,2103750.0,21228750.0,2024,8,2024-08
0072/JL/0824,2024-08-23,PL-0069,"RUMAH SAKIT UMUM Jl. Jaksa Agung Suprapto No.2 Malang, Malang, Jawa",PSE,OXA PULSE OXYMETER ANAK,1,PCS,599099.0,0.0,599099.0,599099.0,65900.9,664999.9,2024,8,2024-08
0073/JL/0824,2024-08-23,PL-0071,"RSUD KAB BEKASI Jl. Raya Teuku Umar No.202, Wanasari, Kec.",NECK,COLAR NECK COLAR (CERVICAL COLLAR) M M,2,PCS,294595.0,0.0,589190.0,1272072.0,139927.9,1411999.9,2024,8,2024-08
0073/JL/0824,2024-08-23,PL-0071,"RSUD KAB BEKASI Jl. Raya Teuku Umar No.202, Wanasari, Kec.",NECK,COLAR L NECK COLAR (CERVICAL COLLAR) L,2,PCS,341441.0,0.0,682882.0,1272072.0,139927.9,1411999.9,2024,8,2024-08
0074/JL/0824,2024-08-27,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",20,BOX,276100.0,20.0,4417600.0,12812800.0,1409408.0,14222208.0,2024,8,2024-08
0074/JL/0824,2024-08-27,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",30,BOX,349800.0,20.0,8395200.0,12812800.0,1409408.0,14222208.0,2024,8,2024-08
0075/JL/0824,2024-08-27,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,7322000.0,805420.0,8127420.0,2024,8,2024-08
0075/JL/0824,2024-08-27,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",20,PAK,280000.0,48.0,2912000.0,7322000.0,805420.0,8127420.0,2024,8,2024-08
0076/JL/0824,2024-08-28,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',190,BOX,75000.0,15.0,12112500.0,47175000.0,5189250.0,52364250.0,2024,8,2024-08
0076/JL/0824,2024-08-28,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',250,BOX,75000.0,15.0,15937500.0,47175000.0,5189250.0,52364250.0,2024,8,2024-08
0076/JL/0824,2024-08-28,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,47175000.0,5189250.0,52364250.0,2024,8,2024-08
0077/JL/0824,2024-08-28,PL-0001,RUMAH SAKIT YARSI,ATM-RTA,ALTAMED COVID-19 RAPID TEST KIT ANTIGEN @25 PCS,15,BOX,390000.0,0.0,5850000.0,5850000.0,643500.0,6493500.0,2024,8,2024-08
0054/JL/0624,2024-09-10,PL-0068,PUSKESMAS BANJARSARI,SRGM,PDH SERAGAM PDH,27,PCS,279279.0,0.0,7540533.0,7540533.0,829458.6,8369991.6,2024,9,2024-09
0078/JL/0924,2024-09-10,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,60,PAK,350000.0,37.0,13230000.0,13230000.0,1455300.0,14685300.0,2024,9,2024-09
0079/JL/0924,2024-09-17,PL-0001,RUMAH SAKIT YARSI,KLX-R,Kassa Lipat X-Ray 10cm x 10cm,30,PAK,530000.0,25.0,11925000.0,11925000.0,1311750.0,13236750.0,2024,9,2024-09
0080/JL/0924,2024-09-17,PL-0001,RUMAH SAKIT YARSI,ATM-RTA,ALTAMED COVID-19 RAPID TEST KIT ANTIGEN @25 PCS,18,BOX,390000.0,0.0,7020000.0,7020000.0,772200.0,7792200.0,2024,9,2024-09
0081/JL/0924,2024-09-23,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,4368000.0,480480.0,4848480.0,2024,9,2024-09
0082/JL/0924,2024-09-24,PL-0001,RUMAH SAKIT YARSI,MK04-115,ELECTROSURGICAL PENCIL MK04-115,200,PCS,60000.0,30.0,8400000.0,8400000.0,924000.0,9324000.0,2024,9,2024-09
0083/JL/0924,2024-09-27,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',150,BOX,75000.0,15.0,9562500.0,44625000.0,4908750.0,49533750.0,2024,9,2024-09
0083/JL/0924,2024-09-27,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',250,BOX,75000.0,15.0,15937500.0,44625000.0,4908750.0,49533750.0,2024,9,2024-09
0083/JL/0924,2024-09-27,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,44625000.0,4908750.0,49533750.0,2024,9,2024-09
0084/JL/0924,2024-09-27,PL-0001,RUMAH SAKIT YARSI,MK08-503B,STERILE SAFETY LANCET MK08-503B,15,BOX,99900.0,30.0,1048950.0,1048950.0,115384.5,1164334.5,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",KPB,KERTAS PUYER BERLOGO,4,DUS,1756758.0,0.0,7027032.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",PE,H 40x60x05 PE HITAM K 40 X 60 X 05,30,KG,35135.0,0.0,1054050.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",PE,K 40x60x05 PE KUNING 40 X 60 X 05,30,KG,28828.0,0.0,864840.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",PE,H 90x120x05 PE HITAM K 90 X 120 X 05,40,KG,35135.0,0.0,1405400.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",SAU,STRIP ASAM URAT,12,BOX,134685.0,0.0,1616220.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",SCT,STRIP CHOLESTEROL,18,BOX,225226.0,0.0,4054068.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0064/JL/0724,2024-09-29,PL-0024,"PUSKESMAS CICANGKAL Jl. Raya Sukamanah, Taman Sari, Kec. Rumpin",URS-10T,URINE STRIP 10U,5,BTL,170723.0,0.0,853615.0,16875225.0,1856274.8,18731499.8,2024,9,2024-09
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,1CC,SPUIT 1 CC,20,BOX,128828.8,0.0,2576576.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,3,CC SPUIT 3 CC,30,BOX,74324.3,0.0,2229729.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,AKHL,70% 5 ALKOHOL 70% 5 LITER,7,DRIGEN,90090.0,0.0,630630.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,ATM,PF M ALTAMED GLOVE PF SIZE M,30,BOX,49729.7,0.0,1491891.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,ATM,PF S ALTAMED GLOVE PF SIZE S,20,BOX,49729.7,0.0,994594.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,ISD-02,INFUS SET DEWASA,40,BOX,299279.1,0.0,11971164.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,IV,18G IV CHATETER NO 18G,100,PCS,5357.6,0.0,535760.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,IV,20G IV CHATETER NO 20G,100,PCS,5357.6,0.0,535760.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,IV,22G IV CHATETER NO 22G,400,PCS,5357.6,0.0,2143040.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,IV,24G IV CHATETER NO 24G,400,PCS,6054.0,0.0,2421600.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,KPB,KERTAS PUYER BERLOGO,8,DUS,1576576.6,0.0,12612612.8,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,KSG,80*40 KASA GULUNG 80*40,12,ROL,90090.0,0.0,1081080.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,MRP,"1/2"" MICROPORE 1/2 INCH",400,PCS,4504.7,0.0,1801880.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,MRP,"1"" MICROPORE 1 INCH",250,PCS,9009.0,0.0,2252250.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,NKS,16X16 KASSA STERIL 16X16,1000,PCS,2702.7,0.0,2702700.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0068/JL/1024,2024-10-01,PL-0070,PUSKESMAS SUKAJAYA Jl. Raya Pasir Madang Km.7,UFIX,Ultrafix Medical 10x5,200,BOX,22522.5,0.0,4504500.0,50485766.8,5553434.3,56039201.1,2024,10,2024-10
0085/JL/1024,2024-10-03,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",20,BOX,276100.0,20.0,4417600.0,10014400.0,1101584.0,11115984.0,2024,10,2024-10
0085/JL/1024,2024-10-03,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",20,BOX,349800.0,20.0,5596800.0,10014400.0,1101584.0,11115984.0,2024,10,2024-10
0089/JL/1024,2024-10-11,PL-0001,RUMAH SAKIT YARSI,MK08-503B,STERILE SAFETY LANCET MK08-503B,25,BOX,180000.0,50.0,2250000.0,2250000.0,247500.0,2497500.0,2024,10,2024-10
0091/JL/1024,2024-10-11,PL-0001,RUMAH SAKIT YARSI,ISDN,TAB ISDN TAB 10MG,20,BOX,35000.0,0.0,700000.0,2700000.0,297000.0,2997000.0,2024,10,2024-10
0091/JL/1024,2024-10-11,PL-0001,RUMAH SAKIT YARSI,LEVOTAB,LEVOPAR TAB,10,BOX,200000.0,0.0,2000000.0,2700000.0,297000.0,2997000.0,2024,10,2024-10
0088/JL/1024,2024-10-14,PL-0001,RUMAH SAKIT YARSI,AG18T,Agani Needle No.18 - Terumo,10,BOX,165000.0,50.0,825000.0,9225000.0,1014750.0,10239750.0,2024,10,2024-10
0088/JL/1024,2024-10-14,PL-0001,RUMAH SAKIT YARSI,MK04-115,ELECTROSURGICAL PENCIL MK04-115,200,PCS,60000.0,30.0,8400000.0,9225000.0,1014750.0,10239750.0,2024,10,2024-10
0092/JL/1024,2024-10-14,PL-0001,RUMAH SAKIT YARSI,PRAZ30,PRAZOTEC INJ 30MG,200,VIAL,76576.6,0.0,15315320.0,15315320.0,1684685.2,17000005.2,2024,10,2024-10
0094/JL/1024,2024-10-14,PL-0001,RUMAH SAKIT YARSI,KLX-R,Kassa Lipat X-Ray 10cm x 10cm,30,PAK,530000.0,25.0,11925000.0,11925000.0,1311750.0,13236750.0,2024,10,2024-10
0087/JL/1024,2024-10-15,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,8778000.0,965580.0,9743580.0,2024,10,2024-10
0087/JL/1024,2024-10-15,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,8778000.0,965580.0,9743580.0,2024,10,2024-10
0093/JL/1024,2024-10-16,PL-0001,RUMAH SAKIT YARSI,MK08-565,MASKER MULTI ONE PLUS 3PLY EARLOOP,240,BOX,22522.6,0.0,5405424.0,5405424.0,594596.6,6000020.6,2024,10,2024-10
0095/JL/1024,2024-10-16,PL-0001,RUMAH SAKIT YARSI,AG18T,Agani Needle No.18 - Terumo,10,BOX,165000.0,50.0,825000.0,7125000.0,783750.0,7908750.0,2024,10,2024-10
0095/JL/1024,2024-10-16,PL-0001,RUMAH SAKIT YARSI,MK04-115,ELECTROSURGICAL PENCIL MK04-115,150,PCS,60000.0,30.0,6300000.0,7125000.0,783750.0,7908750.0,2024,10,2024-10
0096/JL/1024,2024-10-16,PL-0001,RUMAH SAKIT YARSI,5600-0001,"SHARP CONTAINER, FOR CLINICAL WASTE, PP MATERIAL, RECTANGULAR SHAPE. LID IN TRANSPARENT COLOR, CONTAINER IN YELLOW COLOR, VOL.1L/ L105XW85XH180MM",50,PCS,13513.52,0.0,675676.0,675676.0,74324.36,750000.36,2024,10,2024-10
0097/JL/1024,2024-10-18,PL-0001,RUMAH SAKIT YARSI,OTO-L,OTORO LATEX FREE POWDER ''L'',150,BOX,75000.0,15.0,9562500.0,44625000.0,4908750.0,49533750.0,2024,10,2024-10
0097/JL/1024,2024-10-18,PL-0001,RUMAH SAKIT YARSI,OTO-M,OTORO LATEX FREE POWDER ''M'',250,BOX,75000.0,15.0,15937500.0,44625000.0,4908750.0,49533750.0,2024,10,2024-10
0097/JL/1024,2024-10-18,PL-0001,RUMAH SAKIT YARSI,OTR-S,OTORO LATEX FREE POWDER ''S'',300,BOX,75000.0,15.0,19125000.0,44625000.0,4908750.0,49533750.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,13,PAK,350000.0,37.0,2866500.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,3,PAK,350000.0,37.0,661500.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,2,PAK,350000.0,37.0,441000.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,2,PAK,350000.0,37.0,441000.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),7,PAK,480000.0,0.0,3360000.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,KLP-5X5,Kassa Lipat Polos 5cm x 5cm (400 pcs),3,PAK,480000.0,0.0,1440000.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",21,PAK,280000.0,48.0,3057600.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",7,PAK,280000.0,48.0,1019200.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",1,PAK,280000.0,48.0,145600.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0098/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",1,PAK,280000.0,48.0,145600.0,13578000.0,1493580.0,15071580.0,2024,10,2024-10
0099/JL/1024,2024-10-22,PL-0001,RUMAH SAKIT YARSI,SPIR25,SPIROLA 25mg,11,BOX,100000.0,0.0,1100000.0,1100000.0,121000.0,1221000.0,2024,10,2024-10
0101/JL/1024,2024-10-28,PL-0001,RUMAH SAKIT YARSI,LEVOTAB,LEVOPAR TAB,10,BOX,200000.0,0.0,2000000.0,2000000.0,220000.0,2220000.0,2024,10,2024-10
0102/JL/1024,2024-10-28,PL-0001,RUMAH SAKIT YARSI,MK08-503B,STERILE SAFETY LANCET MK08-503B,35,BOX,180000.0,50.0,3150000.0,3150000.0,346500.0,3496500.0,2024,10,2024-10
0103/JL/1024,2024-10-28,PL-0001,RUMAH SAKIT YARSI,LGN-RTA,LUNGENE COVID-19 ANTIGEN RAPID TEST,20,BOX,310000.0,0.0,6200000.0,6200000.0,682000.0,6882000.0,2024,10,2024-10
0100/JL/1024,2024-10-29,PL-0001,RUMAH SAKIT YARSI,367856,"TUBE EDTA PLH 13X75, 3.0",20,BOX,276100.0,20.0,4417600.0,10014400.0,1101584.0,11115984.0,2024,10,2024-10
0100/JL/1024,2024-10-29,PL-0001,RUMAH SAKIT YARSI,367957,"TUBE SST II PLH 13X75, 3.5",20,BOX,349800.0,20.0,5596800.0,10014400.0,1101584.0,11115984.0,2024,10,2024-10
0176/JL/1025,2024-10-29,PL-0035,TOKO ASME MEDIKA Jl. Re Martadinata No.5 Cikarang utara (samping kfc),MK01-100,SINGLE HEAD STETHOSCOPE,100,PCS,20000.0,0.0,2000000.0,5955000.0,0.0,5955000.0,2024,10,2024-10
0176/JL/1025,2024-10-29,PL-0035,TOKO ASME MEDIKA Jl. Re Martadinata No.5 Cikarang utara (samping kfc),MK01-104,DUAL HEAD STETHOSCOPE,100,PCS,22000.0,0.0,2200000.0,5955000.0,0.0,5955000.0,2024,10,2024-10
0176/JL/1025,2024-10-29,PL-0035,TOKO ASME MEDIKA Jl. Re Martadinata No.5 Cikarang utara (samping kfc),MK07-301,MEDICAL PEN TYPE FLASHLIGHTHS,15,PCS,17000.0,0.0,255000.0,5955000.0,0.0,5955000.0,2024,10,2024-10
0176/JL/1025,2024-10-29,PL-0035,TOKO ASME MEDIKA Jl. Re Martadinata No.5 Cikarang utara (samping kfc),MK07-353,OTOSCOPE MK07-353,5,UNIT,300000.0,0.0,1500000.0,5955000.0,0.0,5955000.0,2024,10,2024-10
0104/JL/1024,2024-10-31,PL-0001,RUMAH SAKIT YARSI,KLP-10X10,Kassa Lipat Polos 10cm x 10cm,20,PAK,350000.0,37.0,4410000.0,8778000.0,965580.0,9743580.0,2024,10,2024-10
0104/JL/1024,2024-10-31,PL-0001,RUMAH SAKIT YARSI,"KLP-7,5X7,5","Kassa Lipat Polos 7,5cm x 7,5cm",30,PAK,280000.0,48.0,4368000.0,8778000.0,965580.0,9743580.0,2024,10,2024-10
